,User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
29885,U29886,40,Male,Business Owner,Android,10.0,7.2,3,8.6,0,22,6,13.6
29886,U29887,59,Female,Freelancer,Android,5.1,7.2,8,8.2,1,37,5,10.7
29887,U29888,42,Other,Professional,Android,2.6,6.5,9,8.7,1,5,2,9.3
29888,U29889,57,Other,Freelancer,Android,3.1,6.4,7,4.2,1,8,3,9.9
29889,U29890,58,Male,Student,Android,6.5,3.2,6,7.3,1,42,3,3.0
29890,U29891,39,Male,Professional,iOS,2.0,1.8,1,8.0,0,15,0,11.9
29891,U29892,40,Other,Freelancer,iOS,9.7,4.1,6,8.3,1,10,6,5.9
29892,U29893,55,Female,Professional,iOS,3.3,0.8,2,8.1,0,14,6,3.1
29893,U29894,28,Female,Business Owner,Android,2.5,4.1,7,6.0,0,55,5,6.5
29894,U29895,58,Female,Business Owner,Android,7.8,2.4,8,4.5,0,17,3,12.3
29895,U29896,29,Male,Professional,Android,10.6,5.4,7,7.8,0,12,2,11.9
29896,U29897,49,Female,Student,iOS,2.8,3.3,9,6.4,1,55,4,8.7
29897,U29898,46,Other,Freelancer,Android,4.3,3.1,8,8.7,0,53,3,10.7
29898,U29899,42,Male,Student,Android,6.2,6.7,5,4.2,0,8,4,9.0
29899,U29900,34,Female,Professional,iOS,10.2,4.6,10,5.8,0,33,6,9.9
29900,U29901,23,Female,Student,Android,11.5,2.3,9,4.9,1,19,4,10.3
29901,U29902,37,Male,Professional,iOS,9.6,5.4,1,4.4,0,52,5,12.8
29902,U29903,56,Female,Professional,Android,3.7,2.9,10,8.5,1,55,4,9.5
29903,U29904,20,Other,Freelancer,Android,2.6,4.4,10,7.3,1,56,6,7.3
29904,U29905,19,Female,Business Owner,iOS,1.7,1.3,4,4.7,0,54,0,8.9
29905,U29906,31,Female,Student,iOS,8.3,7.0,5,5.1,1,57,5,2.6
29906,U29907,53,Female,Business Owner,Android,1.2,7.1,10,7.8,0,9,1,11.1
29907,U29908,38,Male,Freelancer,Android,7.5,5.0,2,6.7,0,8,0,6.2
29908,U29909,18,Other,Business Owner,iOS,10.2,6.3,7,5.2,1,25,2,3.3
29909,U29910,29,Other,Business Owner,Android,5.0,1.7,1,8.9,1,37,2,3.3
29910,U29911,39,Male,Business Owner,Android,3.0,0.6,8,8.8,1,35,3,6.4
29911,U29912,39,Female,Student,iOS,10.2,6.7,10,4.2,1,35,4,10.7
29912,U29913,22,Female,Business Owner,Android,8.5,4.3,10,5.5,0,26,6,7.5
29913,U29914,31,Female,Student,iOS,7.4,6.0,9,6.2,1,36,4,12.5
29914,U29915,35,Other,Professional,Android,4.4,6.0,7,8.4,0,48,5,2.4
29915,U29916,36,Female,Freelancer,iOS,11.5,2.5,10,8.2,0,32,2,7.2
29916,U29917,34,Male,Business Owner,iOS,1.7,3.4,7,4.1,1,32,2,12.8
29917,U29918,53,Female,Business Owner,Android,7.3,4.1,10,6.3,1,54,0,9.3
29918,U29919,43,Male,Business Owner,iOS,8.8,1.9,9,8.6,1,20,6,6.5
29919,U29920,48,Male,Student,iOS,10.1,7.0,3,6.8,0,33,2,8.4
29920,U29921,27,Male,Freelancer,iOS,7.8,2.7,6,7.5,0,10,4,14.0
29921,U29922,29,Male,Freelancer,iOS,5.5,3.2,2,6.6,0,6,4,11.9
29922,U29923,52,Other,Business Owner,iOS,4.8,5.5,7,4.8,0,17,3,8.5
29923,U29924,52,Other,Professional,Android,6.9,2.8,2,7.9,0,27,4,13.5
29924,U29925,32,Male,Professional,iOS,2.6,2.1,8,4.9,0,51,0,9.0
29925,U29926,54,Male,Freelancer,Android,7.4,3.3,5,8.5,0,16,2,3.2
29926,U29927,18,Other,Student,Android,3.7,6.7,7,8.8,0,32,1,3.1
29927,U29928,37,Male,Freelancer,iOS,8.9,7.6,1,6.9,0,16,0,3.5
29928,U29929,48,Other,Student,iOS,1.3,7.1,1,6.9,1,35,3,6.5
29929,U29930,33,Male,Professional,iOS,2.4,3.4,8,7.5,0,32,2,5.8
29930,U29931,32,Other,Professional,Android,11.0,8.0,7,4.1,1,28,2,4.9
29931,U29932,22,Male,Business Owner,Android,8.4,6.3,5,6.5,1,40,4,11.4
29932,U29933,34,Other,Freelancer,iOS,7.8,3.1,1,4.2,1,5,0,3.6
29933,U29934,41,Male,Business Owner,Android,11.0,3.5,4,4.9,1,23,1,6.3
29934,U29935,35,Male,Freelancer,Android,11.9,5.6,9,4.5,0,12,2,2.9
29935,U29936,42,Other,Business Owner,iOS,5.4,3.5,3,5.9,1,35,3,12.0
29936,U29937,23,Male,Student,Android,7.5,2.0,9,7.1,1,47,4,6.8
29937,U29938,41,Male,Student,iOS,4.7,4.4,3,4.7,0,52,0,5.3
29938,U29939,48,Other,Freelancer,Android,10.3,3.2,8,5.9,0,60,2,3.1
29939,U29940,36,Female,Business Owner,Android,8.3,1.6,1,4.5,0,51,6,7.7
29940,U29941,55,Female,Student,Android,5.5,3.4,4,7.7,0,59,2,12.9
29941,U29942,30,Male,Student,Android,7.9,1.3,10,6.2,0,45,6,7.2
29942,U29943,27,Other,Professional,iOS,6.6,7.0,5,5.3,0,30,0,9.5
29943,U29944,40,Other,Professional,Android,11.4,0.9,1,8.5,1,34,2,12.1
29944,U29945,23,Male,Freelancer,Android,2.6,3.3,9,8.3,1,57,3,4.6
29945,U29946,25,Male,Student,Android,5.2,1.1,4,7.2,1,57,1,9.9
29946,U29947,34,Female,Business Owner,iOS,2.9,5.2,9,9.0,1,12,4,11.7
29947,U29948,55,Other,Business Owner,iOS,7.2,1.4,1,8.6,0,45,4,13.8
29948,U29949,47,Female,Business Owner,Android,7.6,6.5,7,7.2,1,17,1,7.1
29949,U29950,51,Other,Freelancer,iOS,9.3,4.3,7,8.4,0,57,3,9.9
29950,U29951,51,Other,Professional,Android,8.8,3.3,4,5.4,0,24,5,2.5
29951,U29952,47,Other,Professional,Android,7.0,7.6,5,6.5,0,32,5,7.2
29952,U29953,55,Male,Freelancer,iOS,8.0,2.1,1,5.2,0,40,4,6.1
29953,U29954,38,Other,Student,iOS,3.1,2.3,9,7.5,1,56,1,7.3
29954,U29955,31,Other,Professional,iOS,1.6,5.8,10,7.1,0,47,4,14.0
29955,U29956,22,Female,Freelancer,Android,6.4,6.6,7,4.9,1,23,5,11.4
29956,U29957,26,Other,Business Owner,Android,6.8,4.1,10,4.3,1,10,4,13.8
29957,U29958,18,Female,Business Owner,Android,10.6,4.9,4,4.4,0,37,0,5.1
29958,U29959,36,Male,Business Owner,iOS,4.6,7.5,7,5.2,1,52,1,2.5
29959,U29960,18,Other,Business Owner,Android,1.3,3.7,9,8.6,0,57,2,12.2
29960,U29961,55,Female,Student,iOS,4.8,1.8,6,4.6,1,35,2,7.0
29961,U29962,38,Female,Freelancer,iOS,11.1,6.1,3,8.4,0,40,4,13.4
29962,U29963,36,Female,Professional,Android,1.6,3.9,2,6.3,0,48,3,2.2
29963,U29964,33,Other,Business Owner,Android,7.4,3.5,6,5.4,0,9,1,11.5
29964,U29965,46,Other,Business Owner,Android,10.1,3.7,1,6.9,1,31,4,10.2
29965,U29966,49,Other,Professional,iOS,8.3,1.6,10,4.7,0,39,5,7.8
29966,U29967,59,Female,Student,Android,5.4,5.5,1,4.7,1,46,4,2.6
29967,U29968,45,Male,Business Owner,Android,4.8,0.9,5,8.5,1,28,5,13.1
29968,U29969,45,Male,Student,iOS,5.4,7.9,8,6.8,1,53,2,3.7
29969,U29970,24,Male,Freelancer,iOS,8.4,2.6,4,4.8,1,7,1,7.9
29970,U29971,50,Female,Business Owner,iOS,9.7,2.2,7,6.2,0,51,6,8.2
29971,U29972,30,Female,Freelancer,iOS,1.4,6.6,10,4.4,0,22,6,10.7
29972,U29973,21,Male,Professional,Android,7.5,2.9,7,6.6,1,53,3,4.8
29973,U29974,51,Other,Business Owner,iOS,10.0,4.6,8,4.5,1,53,6,7.2
29974,U29975,41,Other,Business Owner,iOS,3.4,6.0,7,8.0,1,48,1,11.5
29975,U29976,50,Male,Professional,Android,6.7,1.9,1,4.1,0,9,5,9.7
29976,U29977,21,Male,Freelancer,iOS,5.1,4.7,2,7.5,0,6,6,6.0
29977,U29978,21,Other,Freelancer,Android,3.9,5.1,4,5.0,0,58,3,6.1
29978,U29979,24,Male,Freelancer,iOS,11.2,4.7,2,5.7,1,19,5,9.4
29979,U29980,52,Other,Professional,iOS,8.1,2.7,10,6.4,0,31,2,10.7
29980,U29981,48,Male,Business Owner,iOS,6.5,8.0,5,8.0,0,17,5,13.7
29981,U29982,33,Female,Student,iOS,11.1,2.4,3,7.0,0,48,5,13.3
29982,U29983,23,Male,Student,iOS,4.7,6.9,2,8.1,1,34,5,10.7
29983,U29984,37,Female,Freelancer,Android,5.7,1.4,1,7.3,0,43,1,6.0
29984,U29985,31,Other,Student,Android,3.6,5.4,2,8.5,0,10,5,7.1
29985,U29986,55,Other,Professional,iOS,1.8,1.4,7,4.3,1,39,5,12.9
29986,U29987,23,Male,Student,Android,1.9,4.2,3,4.4,0,46,2,3.8
29987,U29988,38,Male,Student,Android,3.8,4.5,3,7.6,0,40,5,7.1
29988,U29989,23,Female,Student,Android,4.4,0.6,5,8.3,1,10,0,10.0
29989,U29990,22,Male,Freelancer,Android,5.6,3.5,5,8.3,0,8,4,6.4
29990,U29991,34,Female,Freelancer,iOS,9.2,2.6,2,8.7,1,57,1,13.5
29991,U29992,32,Female,Student,Android,8.8,6.7,7,7.8,0,20,6,10.6
29992,U29993,45,Male,Business Owner,iOS,1.5,6.2,8,8.0,0,31,3,4.5
29993,U29994,48,Other,Professional,iOS,6.5,4.9,6,8.8,1,7,2,8.4
29994,U29995,52,Male,Freelancer,iOS,4.5,3.0,9,8.1,1,49,1,6.6
29995,U29996,44,Female,Student,iOS,11.8,4.8,7,8.0,0,30,1,11.4
29996,U29997,28,Female,Freelancer,iOS,3.4,6.6,10,6.4,1,21,5,4.4
29997,U29998,58,Other,Freelancer,Android,10.9,2.4,1,6.8,1,32,2,8.9
29998,U29999,24,Other,Freelancer,Android,8.5,2.4,8,8.9,1,43,0,4.2
29999,U30000,18,Other,Student,Android,3.2,4.1,10,6.4,0,15,3,11.2
30000,U30001,49,Other,Professional,Android,8.0,6.6,6,8.2,0,33,6,11.8
30001,U30002,53,Female,Professional,Android,2.2,2.9,9,7.6,0,60,0,9.1
30002,U30003,22,Female,Freelancer,iOS,4.6,6.6,8,7.0,1,12,2,6.0
30003,U30004,53,Other,Professional,iOS,2.9,0.9,8,8.3,0,8,3,4.8
30004,U30005,47,Male,Professional,iOS,9.9,7.5,4,6.7,1,20,5,4.4
30005,U30006,24,Other,Business Owner,iOS,2.5,6.5,2,6.8,0,15,0,6.9
30006,U30007,20,Female,Freelancer,iOS,7.1,7.4,6,5.3,0,26,4,6.7
30007,U30008,57,Male,Professional,Android,6.5,7.7,1,6.4,0,19,4,9.9
30008,U30009,60,Other,Professional,Android,9.9,5.9,6,4.6,0,16,0,10.5
30009,U30010,43,Female,Student,Android,4.8,0.5,5,4.8,0,44,2,7.8
30010,U30011,58,Male,Business Owner,Android,4.1,1.9,9,5.9,1,53,3,3.8
30011,U30012,51,Female,Freelancer,iOS,4.0,8.0,9,8.3,0,47,3,13.4
30012,U30013,38,Male,Student,iOS,4.6,1.5,5,9.0,1,21,1,10.5
30013,U30014,45,Female,Business Owner,Android,11.7,0.7,4,6.7,0,38,4,8.7
30014,U30015,37,Other,Student,Android,4.0,7.2,7,4.9,1,17,3,9.9
30015,U30016,26,Other,Freelancer,iOS,1.9,1.6,5,6.6,1,27,5,5.4
30016,U30017,39,Male,Student,Android,2.2,5.2,9,7.4,1,47,2,10.0
30017,U30018,47,Male,Business Owner,iOS,1.9,1.8,3,7.1,1,6,3,3.0
30018,U30019,21,Female,Freelancer,iOS,1.2,2.3,6,7.4,1,59,6,7.5
30019,U30020,44,Male,Student,Android,1.6,3.7,4,7.0,1,14,2,5.0
30020,U30021,59,Other,Freelancer,iOS,9.9,4.5,3,5.7,1,36,0,8.3
30021,U30022,53,Female,Student,Android,9.6,5.7,7,6.8,1,44,2,13.7
30022,U30023,59,Other,Business Owner,iOS,1.8,4.8,8,5.4,0,34,1,2.3
30023,U30024,18,Female,Professional,iOS,3.4,7.9,1,6.2,1,35,2,2.1
30024,U30025,27,Other,Professional,iOS,2.6,7.2,7,8.5,1,49,0,2.3
30025,U30026,45,Female,Freelancer,iOS,8.1,5.3,9,7.1,1,48,3,13.8
30026,U30027,55,Male,Freelancer,Android,7.3,1.7,8,6.4,0,55,6,13.2
30027,U30028,60,Male,Professional,Android,6.2,7.3,3,6.4,0,55,4,6.1
30028,U30029,30,Male,Business Owner,iOS,1.2,7.2,2,6.1,0,18,5,5.6
30029,U30030,33,Male,Freelancer,iOS,7.3,1.5,1,4.5,1,25,3,7.4
30030,U30031,22,Male,Professional,Android,9.7,0.6,4,4.2,1,25,6,12.7
30031,U30032,41,Male,Professional,iOS,7.3,4.9,5,8.9,1,39,6,8.0
30032,U30033,34,Male,Student,Android,2.3,4.8,3,8.1,0,19,0,9.9
30033,U30034,29,Male,Freelancer,Android,3.0,4.9,8,8.2,1,31,4,12.3
30034,U30035,30,Male,Professional,iOS,2.1,2.8,6,4.4,0,15,3,12.6
30035,U30036,18,Male,Student,Android,4.8,5.0,7,5.5,1,10,5,2.9
30036,U30037,43,Other,Business Owner,Android,10.5,5.5,4,7.0,0,5,4,6.2
30037,U30038,20,Other,Student,Android,2.6,3.1,10,6.8,0,6,5,9.0
30038,U30039,21,Male,Student,Android,10.8,0.7,8,4.5,1,28,1,4.2
30039,U30040,29,Female,Professional,Android,5.8,1.3,2,7.8,0,19,1,2.2
30040,U30041,30,Other,Student,iOS,4.1,5.4,7,8.3,1,10,2,2.9
30041,U30042,21,Other,Freelancer,Android,9.5,6.3,1,5.1,1,45,3,10.5
30042,U30043,29,Female,Professional,iOS,3.9,7.5,5,5.2,0,56,4,4.7
30043,U30044,50,Male,Student,Android,6.7,3.3,9,7.4,1,27,2,5.4
30044,U30045,45,Male,Student,Android,5.8,8.0,2,7.4,0,45,4,8.3
30045,U30046,39,Female,Business Owner,Android,10.3,2.7,3,6.3,1,28,6,5.5
30046,U30047,59,Male,Freelancer,iOS,5.3,4.2,4,7.2,0,12,4,13.8
30047,U30048,39,Other,Professional,Android,1.8,5.8,3,7.9,1,57,3,10.0
30048,U30049,19,Female,Student,iOS,2.6,4.6,6,6.6,0,25,0,2.9
30049,U30050,38,Female,Professional,iOS,4.5,7.5,4,8.5,1,37,2,4.4
30050,U30051,26,Other,Student,Android,7.7,3.6,7,6.9,1,31,3,3.3
30051,U30052,28,Female,Freelancer,iOS,3.2,1.1,10,5.0,1,9,5,14.0
30052,U30053,36,Female,Freelancer,iOS,3.3,3.7,8,8.4,1,7,2,2.5
30053,U30054,24,Female,Business Owner,iOS,11.6,5.8,4,7.2,1,12,2,10.3
30054,U30055,24,Male,Student,iOS,4.8,7.7,3,6.7,0,33,1,8.3
30055,U30056,36,Female,Professional,Android,8.0,7.9,1,6.0,0,43,0,6.8
30056,U30057,27,Male,Freelancer,iOS,6.3,2.1,2,8.8,1,9,5,13.9
30057,U30058,19,Other,Freelancer,iOS,8.4,7.6,10,6.3,1,35,3,10.6
30058,U30059,43,Other,Freelancer,iOS,1.9,1.1,5,6.0,0,24,3,13.1
30059,U30060,44,Male,Business Owner,Android,5.0,7.3,8,7.6,1,22,1,4.2
30060,U30061,48,Other,Student,iOS,2.4,2.5,5,5.5,1,59,2,3.0
30061,U30062,20,Female,Freelancer,iOS,2.3,1.6,6,8.5,1,52,6,8.5
30062,U30063,24,Other,Freelancer,iOS,5.8,6.5,5,5.4,0,8,2,13.3
30063,U30064,38,Female,Professional,Android,11.0,2.3,2,8.5,0,28,6,7.5
30064,U30065,22,Male,Freelancer,iOS,1.6,5.4,6,4.9,1,8,3,6.5
30065,U30066,34,Female,Student,iOS,5.5,4.8,4,7.4,0,39,1,5.3
30066,U30067,38,Male,Business Owner,Android,4.8,7.4,5,8.1,0,46,5,4.2
30067,U30068,55,Female,Business Owner,iOS,9.7,2.3,5,6.9,0,23,5,7.1
30068,U30069,54,Female,Freelancer,Android,6.7,4.0,5,8.4,1,7,0,5.3
30069,U30070,27,Male,Student,Android,11.2,1.2,5,5.4,1,39,3,13.1
30070,U30071,19,Female,Student,Android,1.6,6.3,9,7.7,0,46,6,4.5
30071,U30072,24,Female,Freelancer,iOS,10.2,5.3,10,7.1,1,50,6,6.6
30072,U30073,43,Male,Freelancer,iOS,7.1,5.6,2,7.1,0,6,6,10.6
30073,U30074,45,Female,Business Owner,iOS,7.5,4.6,9,8.1,0,49,1,5.7
30074,U30075,33,Female,Student,iOS,2.0,7.2,2,5.5,0,16,6,5.2
30075,U30076,31,Female,Business Owner,Android,3.6,6.2,5,6.4,1,31,6,11.7
30076,U30077,51,Other,Business Owner,iOS,8.3,2.0,7,6.7,0,34,6,5.8
30077,U30078,27,Male,Freelancer,Android,4.3,6.2,8,6.2,0,47,0,7.8
30078,U30079,26,Female,Business Owner,Android,9.5,7.1,9,7.7,0,53,1,8.8
30079,U30080,26,Other,Professional,Android,10.1,1.5,3,8.1,0,58,5,4.0
30080,U30081,26,Other,Freelancer,Android,5.6,4.2,1,8.2,0,33,2,11.2
30081,U30082,35,Male,Professional,iOS,7.8,2.4,6,6.4,1,35,2,10.8
30082,U30083,20,Male,Professional,Android,5.1,1.9,3,7.0,0,23,6,7.3
30083,U30084,20,Male,Freelancer,iOS,7.7,5.3,1,6.3,1,36,2,9.3
30084,U30085,38,Other,Professional,iOS,1.5,1.3,1,7.0,1,15,6,8.8
30085,U30086,32,Male,Professional,Android,2.7,7.2,2,7.8,1,36,3,7.5
30086,U30087,55,Male,Professional,Android,2.2,5.6,5,4.7,0,44,6,11.7
30087,U30088,26,Other,Freelancer,Android,2.8,6.5,10,8.7,1,16,4,8.8
30088,U30089,29,Male,Student,iOS,11.5,3.0,2,6.1,0,10,1,12.3
30089,U30090,60,Other,Student,iOS,2.2,7.6,6,8.4,0,60,1,10.4
30090,U30091,29,Female,Student,Android,5.6,6.6,7,6.1,0,7,0,4.6
30091,U30092,21,Female,Student,Android,7.1,7.8,7,8.0,1,31,5,3.1
30092,U30093,41,Other,Freelancer,Android,1.5,6.4,8,6.4,1,44,6,6.9
30093,U30094,42,Male,Business Owner,iOS,6.3,2.3,10,7.9,1,48,5,12.5
30094,U30095,26,Male,Professional,iOS,7.6,5.2,4,5.4,0,44,0,11.8
30095,U30096,59,Female,Business Owner,Android,3.3,0.9,7,6.4,0,56,1,5.2
30096,U30097,19,Other,Business Owner,Android,2.4,4.8,4,4.6,1,31,2,7.8
30097,U30098,24,Other,Student,iOS,9.3,6.1,3,7.6,1,36,3,8.5
30098,U30099,60,Female,Freelancer,Android,9.2,4.9,2,6.1,0,25,0,10.9
30099,U30100,57,Female,Freelancer,iOS,9.3,0.9,5,7.9,0,43,3,2.5
30100,U30101,20,Other,Business Owner,Android,11.3,2.8,6,7.6,1,15,5,8.8
30101,U30102,22,Other,Business Owner,iOS,6.9,2.1,2,8.2,1,12,3,4.6
30102,U30103,25,Female,Professional,Android,6.7,0.6,9,5.9,1,10,4,10.0
30103,U30104,31,Female,Professional,Android,8.1,7.7,9,4.6,1,35,2,6.9
30104,U30105,34,Female,Student,iOS,10.8,3.9,5,8.8,1,52,3,12.7
30105,U30106,52,Male,Business Owner,Android,6.8,5.1,9,7.6,1,10,5,3.0
30106,U30107,37,Female,Business Owner,iOS,11.2,3.8,3,6.4,0,40,3,12.5
30107,U30108,31,Male,Business Owner,Android,9.2,7.4,6,7.7,1,59,3,9.4
30108,U30109,32,Female,Student,iOS,3.3,2.5,8,5.9,1,21,2,9.9
30109,U30110,54,Female,Freelancer,Android,8.3,6.0,9,4.2,1,10,1,9.4
30110,U30111,24,Other,Student,iOS,8.9,7.6,7,5.1,0,45,3,6.5
30111,U30112,30,Male,Freelancer,Android,8.8,7.3,1,6.1,0,29,0,5.2
30112,U30113,32,Male,Student,Android,11.9,3.9,3,8.3,1,21,5,10.1
30113,U30114,59,Female,Business Owner,Android,8.0,2.0,3,4.2,1,48,1,7.1
30114,U30115,29,Female,Professional,Android,10.4,2.8,1,8.2,1,9,2,9.2
30115,U30116,41,Other,Business Owner,Android,11.6,6.1,4,5.5,1,40,6,4.4
30116,U30117,29,Male,Professional,iOS,5.2,7.3,2,7.7,1,23,3,3.9
30117,U30118,51,Male,Professional,Android,3.6,1.1,8,7.2,1,24,5,2.8
30118,U30119,42,Female,Professional,iOS,9.2,5.8,2,4.8,0,45,1,7.5
30119,U30120,25,Male,Freelancer,Android,9.8,4.1,6,8.2,0,32,5,5.6
30120,U30121,31,Female,Freelancer,Android,5.9,3.1,1,7.2,0,28,3,4.3
30121,U30122,28,Male,Professional,Android,3.4,7.6,10,7.2,1,25,2,3.1
30122,U30123,33,Female,Professional,Android,3.5,2.4,2,6.1,1,55,5,8.4
30123,U30124,56,Female,Student,iOS,10.8,0.7,5,8.7,1,59,2,7.8
30124,U30125,34,Female,Freelancer,iOS,2.4,5.0,4,6.8,0,39,5,12.6
30125,U30126,39,Female,Student,Android,7.8,4.4,8,7.6,0,27,3,3.8
30126,U30127,44,Male,Student,Android,6.9,0.8,3,8.6,1,9,2,6.6
30127,U30128,36,Male,Business Owner,iOS,5.8,0.6,3,6.6,1,29,6,11.2
30128,U30129,39,Female,Business Owner,iOS,7.9,1.5,1,4.3,1,11,5,10.2
30129,U30130,26,Male,Business Owner,iOS,2.5,4.7,9,5.1,1,27,5,11.5
30130,U30131,31,Female,Professional,iOS,10.7,7.5,6,6.8,1,55,4,9.8
30131,U30132,37,Male,Student,iOS,8.8,6.4,5,5.7,0,28,4,7.0
30132,U30133,29,Female,Professional,iOS,2.5,1.8,5,5.2,1,46,0,5.7
30133,U30134,50,Other,Student,Android,11.7,5.1,4,7.9,1,9,0,12.0
30134,U30135,43,Other,Freelancer,Android,3.3,5.6,9,8.0,1,36,2,12.5
30135,U30136,37,Other,Professional,iOS,10.0,3.6,9,7.2,0,21,4,12.9
30136,U30137,37,Male,Business Owner,iOS,1.5,0.8,10,6.6,0,18,6,9.9
30137,U30138,57,Other,Professional,Android,10.9,5.1,1,8.3,1,38,6,7.7
30138,U30139,46,Male,Freelancer,Android,6.3,3.8,7,5.3,0,18,6,6.7
30139,U30140,45,Male,Business Owner,iOS,7.2,5.0,3,8.7,1,17,4,13.3
30140,U30141,18,Male,Professional,iOS,6.9,4.1,8,7.6,1,46,3,7.7
30141,U30142,29,Male,Business Owner,Android,10.0,3.0,1,5.0,0,26,3,2.5
30142,U30143,34,Male,Freelancer,iOS,9.5,3.6,6,4.3,0,51,3,5.3
30143,U30144,55,Female,Business Owner,iOS,7.8,6.7,8,6.3,1,48,1,6.1
30144,U30145,50,Male,Freelancer,Android,11.7,3.4,6,7.0,0,38,1,4.2
30145,U30146,45,Male,Business Owner,Android,1.9,4.6,9,8.7,0,60,0,7.0
30146,U30147,45,Male,Business Owner,iOS,10.5,0.7,6,4.0,1,15,0,7.8
30147,U30148,30,Male,Professional,iOS,1.3,0.7,1,8.2,0,33,4,3.5
30148,U30149,35,Female,Freelancer,Android,10.6,1.6,6,7.1,0,52,4,11.0
30149,U30150,29,Female,Student,Android,7.4,5.0,5,7.8,1,48,5,11.4
30150,U30151,21,Female,Professional,Android,1.6,0.7,8,5.8,1,41,1,10.8
30151,U30152,55,Male,Student,Android,7.9,4.6,2,6.1,1,36,3,2.4
30152,U30153,40,Female,Student,Android,4.1,4.1,8,4.7,1,31,3,9.9
30153,U30154,33,Female,Professional,Android,7.8,3.5,1,6.9,1,57,1,14.0
30154,U30155,45,Male,Freelancer,iOS,3.7,6.4,5,4.7,0,24,3,5.6
30155,U30156,47,Female,Student,iOS,10.3,1.6,10,4.5,0,48,5,3.8
30156,U30157,58,Other,Freelancer,iOS,5.2,3.9,9,5.3,1,37,2,8.3
30157,U30158,60,Other,Student,iOS,2.1,4.5,2,7.4,1,21,0,9.8
30158,U30159,48,Female,Business Owner,Android,10.7,5.9,6,5.8,1,6,5,5.4
30159,U30160,58,Female,Professional,Android,3.0,1.9,4,5.4,0,30,0,7.6
30160,U30161,33,Other,Freelancer,Android,9.4,1.6,6,6.3,0,50,4,8.0
30161,U30162,35,Female,Professional,Android,1.8,6.0,8,7.5,1,37,6,4.9
30162,U30163,60,Female,Professional,iOS,9.6,7.2,7,7.5,1,37,0,13.2
30163,U30164,54,Female,Business Owner,iOS,5.0,1.1,9,8.7,0,42,5,7.7
30164,U30165,53,Male,Student,Android,8.2,4.4,8,8.4,1,39,1,9.5
30165,U30166,58,Male,Freelancer,iOS,11.2,3.1,8,8.0,1,60,0,3.3
30166,U30167,58,Male,Professional,iOS,6.3,3.0,9,6.0,0,58,3,9.5
30167,U30168,41,Other,Professional,iOS,1.6,2.9,10,7.4,1,34,4,5.1
30168,U30169,29,Other,Student,iOS,3.2,3.6,7,8.6,0,47,6,2.7
30169,U30170,57,Female,Student,iOS,2.9,6.1,6,4.6,1,7,4,13.2
30170,U30171,48,Other,Freelancer,Android,10.1,7.9,6,6.7,0,46,0,8.5
30171,U30172,32,Female,Business Owner,iOS,1.6,1.7,5,8.9,1,40,6,11.1
30172,U30173,40,Male,Business Owner,iOS,3.8,2.8,5,4.8,1,24,0,5.6
30173,U30174,43,Male,Student,Android,1.1,5.2,10,8.3,0,54,0,8.8
30174,U30175,23,Female,Professional,Android,8.2,6.7,4,8.8,1,52,6,12.8
30175,U30176,39,Other,Business Owner,Android,9.2,7.1,6,4.3,1,42,1,3.7
30176,U30177,29,Male,Student,iOS,7.8,8.0,3,7.6,1,9,0,7.4
30177,U30178,42,Female,Professional,Android,4.4,2.7,10,4.4,1,41,3,6.4
30178,U30179,43,Female,Professional,Android,9.0,3.9,10,8.8,0,42,3,4.0
30179,U30180,41,Other,Student,iOS,2.2,3.5,3,8.9,0,37,6,10.3
30180,U30181,39,Male,Freelancer,iOS,7.5,6.7,9,6.5,0,45,2,13.0
30181,U30182,54,Male,Freelancer,Android,6.7,6.9,8,7.8,1,52,3,5.3
30182,U30183,22,Other,Student,Android,1.6,7.1,7,7.3,0,15,1,10.9
30183,U30184,35,Other,Business Owner,Android,6.7,7.1,5,6.8,0,20,0,4.6
30184,U30185,49,Female,Business Owner,Android,1.4,4.1,4,8.5,0,8,5,2.1
30185,U30186,42,Male,Freelancer,Android,10.0,7.7,3,4.3,0,59,2,10.2
30186,U30187,28,Other,Business Owner,iOS,10.0,3.4,2,4.7,1,50,5,11.4
30187,U30188,41,Other,Freelancer,Android,1.8,7.3,4,7.8,1,55,0,13.6
30188,U30189,33,Female,Business Owner,Android,5.8,6.2,4,7.3,0,25,4,12.4
30189,U30190,58,Female,Student,iOS,11.3,0.8,10,4.4,0,12,3,4.8
30190,U30191,50,Other,Professional,Android,8.3,4.5,2,8.5,0,56,6,8.7
30191,U30192,21,Other,Professional,Android,7.2,4.2,6,8.8,1,58,1,6.7
30192,U30193,57,Other,Student,Android,1.4,7.9,8,8.5,0,46,6,8.2
30193,U30194,44,Other,Business Owner,Android,10.2,2.2,9,5.4,1,42,6,6.1
30194,U30195,44,Male,Professional,Android,8.0,6.5,4,5.0,0,24,2,8.6
30195,U30196,37,Male,Professional,Android,11.9,0.7,8,6.4,0,24,5,10.9
30196,U30197,24,Female,Professional,Android,11.2,2.9,10,7.5,1,11,0,9.2
30197,U30198,35,Female,Professional,Android,4.6,6.4,10,8.0,0,21,2,5.2
30198,U30199,48,Male,Student,Android,5.3,7.2,5,4.4,0,35,4,10.1
