User_ID,Age,Gender,Occupation,Sleep_Hours,Daily_Screen_Hours,Weekend_Screen_Hours,Social_Media_Hours,Caffeine_Cups_Per_Day,Work_Productivity_Score,App_Usage_Count,Exercise_Hours_Per_Week,Daily_Work_Hours,Commute_Hours_Per_Day,Stress_Level,Stressed
SR00079,54.0,Female,Business Owner,3.5,1.5,1.5,5.0,,8.0,36.0,2.0,9.0,0.5,10,1
SR02248,20.0,  Female ,Student,8.5,3.5,5.0,2.0,4.0,6.0,40.0,1.0,5.0,1.0,10,1
SR04571,27.0,nonbinary,Student,5.0,4.0,5.0,7.0,1.0,8.0,52.0,3.0,4.0,1.0,10,1
SR03657,26.0,Female,Business Owner,4.5,9.0,,5.0,3.0,8.0,29.0,2.0,10.0,0.5,10,1
SR04152,29.0,Female,Business Owner,,4.5,6.0,3.0,1.0,6.0,,0.0,14.0,0.5,10,0
SR03379,20.0,Other,Freelancer,7.0,8.5,11.0,1.0,,9.0,63.0,7.0,9.0,0.0,10,1
SR02280,39.0,Female,Retired,10.0,1.5,1.5,,3.0,7.0,8.0,7.0,1.0,1.0,0,0
SR02599,,Non-binary,Business Owner,-2.0,11.5,15.0,,3.0,5.0,,3.0,14.0,0.5,10,1
SR04160,27.0,Female,Young Professional,3.5,10.0,10.0,6.5,1.0,,41.0,2.0,9.0,2.0,10,1
SR03871,40.0,Male,Healthcare Worker,6.0,5.5,7.0,1.5,50.0,5.0,27.0,4.0,12.0,0.0,10,1
SR03429,24.0,Other,Young Professional,5.5,7.0,9.5,2.5,2.0,9.0,37.0,5.0,7.0,1.0,10,1
SR02177,20.0,Male,Student,8.0,12.0,15.0,2.5,3.0,7.0,51.0,,8.0,0.5,10,1
SR00425,18.0,Male,Young Professional,5.5,5.0,6.5,0.5,4.0,4.0,31.0,3.0,10.0,0.5,10,1
SR00393,40.0,Male,Business Owner,7.5,9.0,11.5,2.0,3.0,4.0,38.0,2.0,11.0,1.0,10,1
SR04727,60.0,Female,Teacher,5.5,4.5,7.0,,1.0,8.0,41.0,2.0,6.0,0.5,10,0
SR03694,59.0,Male,Student,7.0,7.0,,4.0,0.0,6.0,44.0,2.0,2.0,0.0,10,1
SR00105,41.0,Non-binary,Retired,8.0,3.5,4.5,0.0,,8.0,33.0,5.0,4.0,0.5,7,0
SR03995,23.0,Non-binary,Teacher,8.5,2.5,3.0,2.0,0.0,7.0,34.0,3.0,7.0,,9,1
SR04413,71.0,Female,retired,9.0,1.0,1.5,0.0,0.0,5.0,15.0,3.0,2.0,,2,1
SR01949,33.0,Female,Teacher,8.0,3.0,3.0,2.0,2.0,8.0,32.0,5.0,7.0,0.0,6,0
SR01460,34.0,Female,Freelancer,7.5,7.5,7.0,3.0,3.0,9.0,50.0,1.0,,0.5,10,1
SR03258,52.0,Man,Healthcare Worker,,5.0,7.5,0.0,4.0,6.0,10.0,2.0,15.0,1.0,10,1
SR02804,18.0,Non-binary,Business Owner,7.0,5.0,5.0,2.5,4.0,5.0,38.0,0.0,12.0,0.5,10,1
SR02707,33.0,  Male ,Young Professional,7.0,10.5,14.0,3.0,3.0,9.0,32.0,7.0,10.0,,10,1
SR04790,28.0,Female,Teacher,6.5,5.0,6.5,0.5,1.0,6.0,25.0,3.0,12.0,0.5,7,0
SR01588,37.0,Male,Young Professional,4.0,6.0,6.0,3.5,3.0,7.0,14.0,4.0,4.0,1.0,10,1
SR03660,25.0,Female,Young Professional,7.5,6.5,10.5,3.0,5.0,,31.0,3.0,8.0,1.5,10,0
SR01732,33.0,Male,Young Professional,5.5,3.5,6.0,3.5,3.0,9.0,38.0,,10.0,1.0,10,1
SR04765,27.0,Non-binary,Young Professional,8.0,7.0,8.0,0.0,,6.0,24.0,6.0,14.0,1.5,6,0
SR04225,21.0,Male,Young Professional,5.0,2.5,3.0,5.0,5.0,9.0,26.0,3.0,10.0,1.0,10,1
SR03682,59.0,Female,Retired,8.0,1.0,1.0,4.0,0.0,5.0,17.0,1.0,1.0,0.0,5,0
SR01792,48.0,Male,Business Owner,8.5,5.5,6.0,5.0,,7.0,,4.0,6.0,0.0,5,0
SR02356,75.0,Female,Retired,7.5,3.0,4.5,0.5,0.0,8.0,9.0,1.0,2.0,0.5,5,0
SR01941,28.0,Male,Young Professional,7.0,1.0,3.5,3.5,3.0,7.0,29.0,3.0,11.0,0.5,8,0
SR00703,77.0,Male,Retired,5.5,1.0,1.5,0.5,0.0,8.0,3.0,7.0,3.0,0.0,8,0
SR02443,21.0,Female,Student,6.5,7.0,6.5,3.0,3.0,6.0,32.0,6.0,6.0,0.0,10,1
SR04376,29.0,Non-binary,Young Professional,7.5,4.0,8.0,2.5,2.0,8.0,15.0,5.0,7.0,0.5,2,0
SR00497,48.0,Male,Healthcare Worker,5.5,2.0,2.5,2.0,2.0,7.0,19.0,4.0,13.0,1.5,10,1
SR00465,71.0,Non-binary,Business Owner,,3.5,4.5,4.0,2.0,7.0,26.0,2.0,10.0,0.5,10,0
SR04072,66.0,Male,Freelancer,7.0,9.0,13.0,3.0,,,51.0,2.0,7.0,0.0,10,1
SR04334,40.0,Non-binary,Business Owner,3.5,4.5,4.5,3.5,3.0,4.0,23.0,4.0,9.0,0.0,10,1
SR00173,67.0,Other,Retired,6.0,4.5,5.0,0.0,1.0,5.0,25.0,7.0,0.0,0.0,5,0
SR04944,65.0,Male,Retired,9.0,7.5,9.0,5.0,0.0,10.0,17.0,4.0,3.0,0.0,7,0
SR04797,,Male,Student,7.0,,7.5,3.5,2.0,8.0,39.0,5.0,1.0,1.5,10,1
SR02541,28.0,Other,Business Owner,3.5,5.0,8.5,2.0,6.0,7.0,16.0,5.0,,1.0,10,0
SR03263,0.0,Male,Young Professional,6.0,7.0,9.5,0.5,3.0,7.0,52.0,4.0,8.0,1.0,10,1
SR04681,75.0,Female,Retired,6.0,1.0,2.0,3.0,0.0,7.0,21.0,3.0,0.0,0.0,5,0
SR02261,76.0,Other,Retired,7.0,2.5,4.5,2.0,1.0,5.0,5.0,2.0,0.0,0.0,6,1
SR02113,66.0,Female,Retired,5.0,7.0,8.5,2.0,0.0,6.0,20.0,3.0,1.0,0.0,10,0
SR00901,26.0,NB,Healthcare Worker,7.5,2.0,3.0,2.0,2.0,7.0,25.0,3.0,11.0,1.0,7,0
SR01447,36.0,  Male ,Business Owner,8.0,7.0,6.0,3.0,2.0,7.0,41.0,4.0,12.0,,10,1
SR03574,52.0,Male,Retried,8.5,2.0,2.5,3.5,0.0,6.0,15.0,5.0,0.0,0.0,2,0
SR00742,76.0,Female,Retired,0.5,3.0,5.5,,4.0,8.0,13.0,6.0,1.0,0.0,0,0
SR02294,75.0,Male,Retired,8.0,1.0,2.0,,0.0,4.0,3.0,6.0,1.0,0.0,2,0
SR02453,37.0,Non-binary,Business Owner,6.0,8.5,9.0,6.5,,6.0,28.0,1.0,12.0,0.5,10,1
SR02623,72.0,Male,Retired,6.0,7.0,9.5,0.0,3.0,8.0,6.0,8.0,0.0,0.5,6,0
SR04079,70.0,  Male ,Freelancer,10.0,10.0,13.5,0.5,,4.0,26.0,2.0,,1.0,10,1
SR01207,48.0,Male,Freelancer,6.5,8.5,10.0,3.5,2.0,5.0,46.0,3.0,7.0,1.0,10,1
SR00510,32.0,Male,Business Owner,6.0,5.5,9.0,1.5,3.0,6.0,37.0,2.0,10.0,1.0,10,1
SR02621,73.0,Male,Retired,8.5,6.5,11.0,5.0,1.0,10.0,37.0,5.0,0.0,0.0,10,1
SR02803,19.0,Non-binary,Student,6.5,5.0,6.5,4.5,3.0,4.0,49.0,0.0,9.0,0.5,10,1
SR03314,34.0,Non-binary,Teacher,7.0,4.5,7.0,0.5,3.0,8.0,12.0,4.0,8.0,2.0,7,0
SR01550,39.0,Female,Retired,8.5,4.5,5.5,0.0,0.0,4.0,46.0,5.0,2.0,0.5,10,1
SR04564,29.0,Male,Teacher,6.5,7.0,8.5,3.0,4.0,6.0,17.0,3.0,5.0,1.0,8,1
SR02203,62.0,Male,Young Professional,7.5,4.0,5.0,2.0,0.0,7.0,29.0,7.0,9.0,,5,0
SR02567,34.0,Male,business owner,6.0,4.5,5.5,2.5,7.0,7.0,42.0,4.0,14.0,1.0,10,1
SR03893,58.0,Male,Teacher,7.5,7.5,,2.0,1.0,10.0,14.0,6.0,10.0,1.5,5,0
SR02045,19.0,Male,Student,7.5,5.0,7.5,1.5,,2.0,45.0,1.0,4.0,1.5,10,1
SR00768,44.0,Female,Young Professional,8.0,4.0,,4.5,4.0,6.0,25.0,4.0,10.0,0.5,5,0
SR04873,19.0,Male,Student,6.0,6.0,8.0,3.5,0.0,5.0,40.0,0.0,6.0,0.5,10,1
SR03739,52.0,Male,Healthcare Worker,4.5,3.5,5.0,2.5,3.0,6.0,29.0,3.0,9.0,1.0,10,1
SR00422,27.0,Male,Freelancer,8.5,5.0,6.0,3.5,3.0,5.0,24.0,3.0,6.0,0.0,5,0
SR00124,24.0,Non-binary,Business Owner,6.5,5.5,7.5,2.5,4.0,6.0,17.0,3.0,14.0,1.5,10,0
SR04163,41.0,Female,Freelancer,8.5,10.0,13.0,3.0,2.0,3.0,53.0,5.0,8.0,1.0,10,1
SR02629,28.0,nonbinary,Freelancer,8.5,8.5,9.5,0.5,3.0,6.0,31.0,3.0,13.0,0.0,10,1
SR00820,18.0,FEMALE,Young Professional,5.5,4.0,6.5,3.5,1.0,8.0,49.0,5.0,11.0,1.5,10,1
SR01404,56.0,Female,Business Owner,6.5,5.5,8.0,4.5,3.0,5.0,18.0,6.0,11.0,,10,1
SR01383,32.0,Male,Young Professional,6.5,5.0,8.0,2.0,,4.0,23.0,,10.0,2.5,8,0
SR02149,39.0,Female,Young Professional,7.0,11.0,13.5,0.0,3.0,9.0,29.0,0.0,11.0,1.5,10,1
SR01576,39.0,Male,Healthcare Worker,8.0,1.5,,0.0,3.0,8.0,44.0,4.0,9.0,1.0,10,1
SR01639,30.0,Female,Young Professional,6.0,7.5,8.5,1.5,6.0,9.0,39.0,2.0,5.0,1.5,10,0
SR01796,32.0,Non-binary,Young Professional,8.0,5.5,8.5,2.0,6.0,6.0,41.0,2.0,10.0,0.5,10,1
SR04816,19.0,Female,Student,7.0,7.0,7.5,3.0,3.0,5.0,32.0,3.0,4.0,,10,1
SR00400,26.0,Male,Young Professional,5.0,6.5,8.0,0.5,3.0,5.0,16.0,5.0,8.0,0.5,10,1
SR02311,28.0,Other,Young Professional,5.0,9.0,10.5,0.5,3.0,8.0,42.0,3.0,10.0,2.0,10,1
SR00883,18.0,Female,Student,,6.5,9.0,4.5,1.0,8.0,39.0,5.0,4.0,1.5,10,1
SR04974,20.0,Female,Student,4.5,4.5,5.0,7.5,0.0,8.0,20.0,3.0,8.0,0.5,10,1
SR02898,44.0,  Female ,Business Owner,5.0,8.0,8.5,3.5,4.0,8.0,60.0,5.0,12.0,1.0,10,0
SR01353,25.0,Male,Young Professional,5.5,6.0,7.0,2.0,1.0,7.0,30.0,0.0,10.0,1.5,10,1
SR02743,20.0,Male,Student,8.0,6.0,8.0,2.5,2.0,6.0,44.0,0.0,6.0,1.0,10,1
SR04551,21.0,Male,Student,7.0,8.0,11.0,5.0,0.0,5.0,38.0,1.0,7.0,0.0,10,1
SR02131,35.0,Other,Young Professional,5.5,9.0,11.0,3.5,3.0,8.0,19.0,1.0,9.0,1.5,10,1
SR00983,39.0,Other,Retired,6.5,2.5,4.5,0.0,1.0,8.0,3.0,5.0,5.0,0.5,5,0
SR00457,35.0,  Female ,Young Professional,6.5,5.5,7.0,2.5,3.0,5.0,15.0,4.0,11.0,0.5,6,0
SR04120,29.0,Non-binary,Young Professional,7.5,4.0,7.5,4.5,3.0,7.0,24.0,2.0,11.0,1.5,5,0
SR01080,28.0,MALE,Young Professional,8.5,5.5,8.5,0.5,3.0,7.0,42.0,3.0,5.0,0.5,10,1
SR01951,21.0,Female,Student,8.5,5.5,7.5,4.0,3.0,4.0,52.0,4.0,,0.5,10,1
SR04315,51.0,Male,Healthcare Worker,5.0,8.5,11.0,3.5,0.0,7.0,30.0,3.0,12.0,1.5,10,1
SR00690,,Male,Retired,9.5,1.0,1.0,0.5,0.0,6.0,3.0,4.0,4.0,0.0,1,0
SR02430,43.0,Other,Freelancer,6.0,6.0,5.5,4.5,4.0,7.0,58.0,1.0,4.0,0.5,10,1
SR00642,72.0,Female,Freelancer,8.5,11.0,14.5,,1.0,6.0,41.0,6.0,,1.0,10,1
SR02393,39.0,Male,Freelancer,9.5,9.0,12.0,3.5,2.0,8.0,42.0,0.0,7.0,0.0,10,1
SR01954,22.0,Non-binary,Student,7.5,6.5,9.0,3.0,1.0,3.0,37.0,0.0,8.0,0.0,10,1
SR02749,28.0,Male,Young Professional,,6.5,7.0,2.0,3.0,7.0,33.0,6.0,9.0,1.5,10,1
SR04314,,Female,STUDENT,8.0,6.5,8.0,3.5,0.0,3.0,33.0,0.0,7.0,0.5,10,0
SR03436,37.0,Female,Healthcare Worker,4.5,5.5,7.0,2.5,1.0,8.0,8.0,,10.0,1.0,10,1
SR03337,,Non-binary,Business Owner,6.5,5.5,6.0,4.5,4.0,9.0,38.0,4.0,14.0,0.5,10,1
SR04767,48.0,Other,Freelancer,7.0,8.0,10.0,,3.0,9.0,42.0,1.0,8.0,,10,1
SR03371,19.0,Male,Student,7.5,4.5,8.5,3.5,2.0,5.0,43.0,2.0,,1.0,10,1
SR01885,71.0,Male,Retired,8.0,,8.5,1.0,0.0,7.0,29.0,9.0,1.0,0.5,3,0
SR00390,69.0,Female,Teacher,-2.0,2.0,2.0,5.5,,9.0,21.0,3.0,8.0,0.5,10,1
SR02495,-5.0,Female,Retired,6.5,1.0,1.5,2.0,1.0,7.0,14.0,3.0,,0.0,6,0
SR03879,73.0,Male,Retired,7.5,1.0,1.0,5.0,0.0,8.0,26.0,4.0,3.0,0.5,3,0
SR03857,18.0,Other,Teacher,10.5,3.5,,2.5,2.0,6.0,44.0,6.0,8.0,0.0,10,1
SR00846,59.0,Female,Retired,11.0,4.5,7.0,1.0,0.0,9.0,33.0,2.0,3.0,0.0,6,0
SR00543,27.0,Other,Freelancer,7.5,7.0,9.0,1.0,6.0,8.0,22.0,,8.0,0.5,7,0
SR00092,35.0,Female,Freelancer,5.0,7.0,9.0,5.5,2.0,6.0,31.0,2.0,4.0,1.0,10,1
SR03890,37.0,Female,Freelancer,10.0,,9.5,,4.0,3.0,,4.0,,1.0,10,1
SR01980,59.0,Male,Retired,9.0,1.5,1.0,4.0,1.0,7.0,16.0,6.0,2.0,0.5,0,0
SR02813,48.0,Female,Young Professional,7.0,3.5,6.0,5.0,5.0,7.0,8.0,1.0,14.0,0.5,7,0
SR04083,18.0,Male,Student,5.5,5.5,,3.0,1.0,8.0,39.0,5.0,3.0,0.5,10,1
SR02903,37.0,Non-binary,Retired,6.0,4.5,7.0,3.0,1.0,,36.0,5.0,0.0,0.5,10,1
SR02530,,Male,Business Owner,6.0,8.0,9.5,0.0,5.0,6.0,46.0,3.0,8.0,1.5,10,1
SR01677,33.0,Non-binary,Business Owner,3.0,9.0,11.0,4.5,5.0,4.0,39.0,1.0,9.0,0.0,10,1
SR01049,58.0,Oth,Business Owner,7.5,9.0,11.5,4.5,5.0,5.0,65.0,4.0,10.0,1.0,10,1
SR01961,28.0,Male,Freelancer,8.5,9.0,9.5,4.0,1.0,3.0,53.0,2.0,7.0,0.0,10,1
SR02531,20.0,  Male ,Student,9.5,8.0,12.5,6.0,,6.0,45.0,4.0,2.0,0.0,10,1
SR03993,37.0,Female,Teacher,,4.5,6.5,1.5,2.0,8.0,22.0,4.0,7.0,1.5,5,0
SR00238,54.0,Female,Retired,9.0,5.5,6.0,3.5,0.0,7.0,19.0,7.0,4.0,0.0,1,0
SR03098,18.0,Male,Student,7.0,7.5,11.5,2.5,1.0,8.0,46.0,2.0,5.0,0.5,10,0
SR03489,32.0,Male,Young Professional,7.5,2.5,2.0,4.5,2.0,7.0,33.0,3.0,12.0,1.5,10,1
SR01134,21.0,Female,Student,,12.0,15.0,5.5,4.0,6.0,44.0,4.0,6.0,0.0,10,1
SR01806,50.0,Male,Young Professional,8.0,9.0,10.5,1.0,1.0,7.0,35.0,4.0,,1.0,10,1
SR04318,19.0,Male,Young Professional,4.5,6.0,8.0,3.0,3.0,10.0,57.0,8.0,8.0,1.5,10,1
SR00164,53.0,Female,Teacher,6.5,1.0,1.5,2.5,1.0,8.0,12.0,6.0,8.0,0.5,6,0
SR03493,,Female,young professional,5.5,7.0,9.5,4.0,3.0,8.0,29.0,4.0,8.0,0.5,10,1
SR04710,20.0,Male,Yng Professional,9.0,7.0,9.0,0.0,3.0,7.0,36.0,2.0,12.0,2.0,10,1
SR04631,35.0,f,Young Professional,,6.0,6.5,4.0,1.0,6.0,33.0,2.0,7.0,0.5,10,1
SR03454,18.0,Male,Student,8.0,5.0,7.5,3.0,4.0,8.0,46.0,4.0,3.0,0.0,10,1
SR03200,21.0,Male,Student,7.0,7.5,9.0,3.5,2.0,4.0,39.0,0.0,3.0,0.0,10,1
SR03635,22.0,Male,Student,8.5,,5.0,6.5,3.0,6.0,34.0,6.0,0.0,0.0,7,0
SR03940,21.0,F,Student,5.5,8.0,10.5,3.5,3.0,8.0,49.0,6.0,5.0,1.0,10,1
SR01812,23.0,Female,freelancer,7.0,7.5,11.0,1.0,3.0,9.0,64.0,2.0,8.0,0.0,10,1
SR03650,52.0,NB,Retired,8.0,5.0,5.0,5.0,1.0,4.0,13.0,7.0,1.0,0.0,4,0
SR04050,23.0,Other,Student,7.0,,9.5,0.5,3.0,5.0,53.0,4.0,5.0,0.0,10,1
SR01429,38.0,Male,Healthcare Worker,8.0,7.0,8.5,1.5,4.0,9.0,3.0,2.0,11.0,2.5,7,0
SR03614,37.0,Male,Business Owner,6.5,8.0,12.5,5.0,2.0,7.0,14.0,5.0,14.0,0.5,10,1
SR03132,75.0,Male,Retired,8.5,4.5,7.5,0.0,0.0,8.0,6.0,6.0,3.0,1.0,0,1
SR03397,36.0,Non-binary,Teacher,6.5,,11.5,3.5,4.0,8.0,24.0,0.0,11.0,0.0,10,1
SR04461,69.0,Male,Healthcare Worker,5.5,4.5,5.5,,0.0,10.0,9.0,2.0,13.0,1.0,10,1
SR04650,41.0,Female,Retired,5.0,5.0,6.5,2.5,0.0,6.0,16.0,3.0,1.0,0.5,8,0
SR02821,21.0,Female,Student,6.5,3.0,3.5,9.0,2.0,9.0,57.0,2.0,9.0,1.0,10,1
SR01453,21.0,m,Student,9.5,7.5,11.0,6.0,0.0,4.0,36.0,5.0,4.0,0.0,10,1
SR00594,73.0,Female,Retired,9.0,3.0,4.5,1.5,1.0,6.0,14.0,8.0,4.0,1.0,0,0
SR00042,21.0,Non-binary,Healthcare Worker,7.0,,1.0,1.5,2.0,7.0,10.0,5.0,7.0,1.5,5,0
SR00561,26.0,Non-binary,Young Professional,6.5,7.0,8.0,3.0,2.0,8.0,34.0,0.0,13.0,1.0,10,1
SR03274,45.0,Male,Healthcare Worker,8.0,3.0,3.5,3.5,-1.0,8.0,30.0,7.0,9.0,0.0,2,0
SR03245,32.0,Male,Business Owner,6.5,7.0,9.5,2.0,3.0,5.0,50.0,3.0,10.0,0.5,10,0
SR00244,27.0,Female,Young Professional,,8.0,9.0,1.0,3.0,2.0,28.0,1.0,7.0,0.5,10,1
SR01340,18.0,Non-binary,Student,7.0,6.0,9.0,3.5,0.0,2.0,48.0,4.0,7.0,0.5,10,1
SR02781,32.0,Female,Young Professional,7.0,6.5,8.5,3.0,5.0,10.0,21.0,3.0,10.0,,8,1
SR03188,26.0,Male,Freelancer,5.5,6.0,8.0,4.0,3.0,3.0,32.0,0.0,7.0,1.5,10,1
SR03800,29.0,Female,Freelancer,4.5,9.5,11.5,3.0,3.0,4.0,24.0,2.0,5.0,0.0,10,1
SR01443,21.0,Female,Student,5.5,4.5,7.5,3.5,0.0,5.0,38.0,1.0,7.0,0.0,10,1
SR00262,18.0,Male,Young Professional,6.0,8.0,10.0,2.5,1.0,7.0,32.0,4.0,,1.0,10,1
SR02765,51.0,Male,Retired,,1.0,1.0,0.0,1.0,7.0,21.0,1.0,5.0,0.0,6,0
SR01690,25.0,  Other ,Young Professional,6.0,7.5,7.5,,2.0,6.0,41.0,1.0,9.0,1.0,10,1
SR01726,24.0,Female,Retired,5.0,4.5,5.5,3.0,4.0,8.0,,3.0,3.0,0.0,10,1
SR04793,55.0,Female,Young Professional,9.0,6.0,10.0,5.5,3.0,7.0,18.0,2.0,12.0,1.0,10,1
SR00835,20.0,Male,Bussiness Owner,5.0,5.0,6.5,2.5,2.0,4.0,49.0,3.0,11.0,1.0,10,1
SR01867,74.0,Female,Retired,6.0,4.0,4.0,2.5,,6.0,19.0,4.0,1.0,1.0,6,0
SR02497,29.0,Male,Young Professional,8.0,4.0,5.0,1.0,2.0,6.0,18.0,4.0,,1.0,4,0
SR02011,67.0,Female,Retired,6.5,5.5,8.5,1.0,1.0,7.0,5.0,0.0,2.0,0.5,6,0
SR00341,32.0,Female,Healthcare Worker,,7.5,9.5,,5.0,7.0,41.0,2.0,11.0,,10,1
SR02989,21.0,Non-binary,Studdent,7.5,9.0,12.5,6.5,0.0,8.0,29.0,7.0,7.0,1.0,10,1
SR01602,27.0,Male,Student,7.0,7.0,9.0,5.5,4.0,5.0,39.0,1.0,7.0,0.5,10,1
SR03876,42.0,Male,Teacher,8.0,5.0,5.5,1.0,2.0,9.0,14.0,2.0,,1.0,4,0
SR04695,57.0,Female,Teacher,8.5,7.0,9.5,6.5,1.0,9.0,26.0,2.0,5.0,0.5,10,1
SR00481,22.0,Female,Student,8.5,7.5,10.0,3.5,2.0,7.0,25.0,3.0,2.0,0.5,10,1
SR02826,56.0,Non-binary,Business Owner,6.0,7.0,8.0,3.0,3.0,7.0,41.0,4.0,,0.5,10,1
SR04330,40.0,Female,retired,7.0,3.0,2.0,3.0,2.0,8.0,47.0,3.0,0.0,0.5,10,1
SR03541,42.0,Female,Business Owner,7.5,12.5,15.0,1.0,3.0,6.0,28.0,2.0,12.0,1.5,10,1
SR04639,76.0,Female,Retired,8.0,2.5,3.0,2.5,3.0,,21.0,2.0,1.0,0.5,5,0
SR03047,45.0,Non-binary,Young Professional,6.5,6.0,9.5,2.0,,10.0,3.0,6.0,11.0,1.0,7,0
SR03991,37.0,Female,teacher,7.5,8.0,9.0,0.0,3.0,6.0,3.0,5.0,12.0,0.5,8,0
SR01767,24.0,Male,Healthcare Worker,6.5,4.0,5.5,0.0,1.0,6.0,39.0,5.0,10.0,0.0,10,1
SR04474,,Female,Free Lancer,,5.5,9.0,4.5,5.0,7.0,58.0,0.0,8.0,0.0,10,1
SR02454,44.0,Female,Business Owner,5.5,4.5,5.0,0.5,6.0,5.0,30.0,2.0,11.0,1.5,10,0
SR02878,51.0,Male,Healthcare Worker,6.0,7.0,9.0,2.5,4.0,8.0,26.0,6.0,7.0,0.5,10,1
SR03816,32.0,Male,Healthcare Worker,7.0,5.0,6.5,4.0,0.0,9.0,31.0,4.0,13.0,0.0,10,0
SR04017,70.0,Male,Retired,5.5,2.5,3.5,1.5,1.0,10.0,15.0,4.0,5.0,0.0,8,0
SR04678,37.0,Female,Techer,7.5,3.0,4.0,1.0,0.0,,9.0,4.0,5.0,0.5,5,0
SR03680,27.0,Male,Student,6.0,8.5,12.0,1.5,3.0,9.0,48.0,1.0,6.0,1.0,10,1
SR01272,77.0,Male,Retired,7.5,3.5,4.5,1.5,0.0,7.0,15.0,6.0,3.0,0.5,2,0
SR03078,38.0,Male,teacher,,5.0,,3.0,1.0,6.0,27.0,4.0,7.0,0.5,5,0
SR04502,45.0,Female,Retired,3.5,4.0,4.0,0.0,1.0,6.0,35.0,6.0,2.0,0.0,10,1
SR03095,22.0,Male,Freelancer,8.5,10.0,14.0,2.0,1.0,7.0,62.0,6.0,10.0,1.0,10,1
SR04654,64.0,Male,Retired,7.0,1.5,3.0,3.5,1.0,7.0,3.0,6.0,2.0,0.5,5,0
SR00348,31.0,m,Young Professional,6.0,4.5,7.5,4.0,3.0,,25.0,0.0,9.0,0.5,7,0
SR03882,35.0,Female,Teacher,8.0,7.0,,0.5,2.0,9.0,28.0,3.0,8.0,1.0,6,0
SR04624,,Male,Young Professional,4.0,,2.5,1.0,1.0,4.0,39.0,0.0,4.0,,10,1
SR02563,20.0,Female,Freelancer,7.0,7.0,10.0,3.5,1.0,5.0,48.0,3.0,8.0,0.0,10,1
SR04591,76.0,  Female ,Retired,7.5,5.5,6.0,0.0,2.0,8.0,20.0,1.0,2.0,0.0,7,0
SR01424,75.0,  Female ,Retired,7.5,4.0,2.5,0.0,3.0,7.0,3.0,4.0,,0.0,5,1
SR00657,,Female,Healthcare Worker,6.5,3.5,4.0,1.5,3.0,7.0,21.0,2.0,10.0,1.0,5,0
SR02103,53.0,Female,Retired,8.5,3.0,4.5,1.0,1.0,7.0,28.0,8.0,5.0,0.0,0,0
SR00633,40.0,Male,Teacher,7.5,5.0,6.5,1.5,1.0,7.0,30.0,5.0,6.0,1.0,5,0
SR02893,42.0,Male,Business Owner,6.0,2.5,5.0,0.0,2.0,,13.0,1.0,12.0,1.0,9,0
SR02494,69.0,Female,Retired,6.5,4.0,4.0,,1.0,6.0,15.0,3.0,5.0,0.0,6,0
SR02666,20.0,Non-binary,Freelancer,7.5,8.5,11.5,3.5,1.0,6.0,45.0,,6.0,0.5,10,1
SR04016,28.0,Man,Young Professional,8.0,4.5,6.0,3.0,6.0,7.0,26.0,2.0,11.0,,8,0
SR03663,28.0,Female,Young Professional,5.5,7.5,8.0,4.5,0.0,4.0,43.0,6.0,12.0,0.5,10,1
SR03308,71.0,Female,Retired,9.5,1.0,1.0,2.0,2.0,9.0,16.0,4.0,4.0,0.0,0,0
SR03097,,Other,Freelancer,,11.5,13.5,2.0,,4.0,26.0,3.0,10.0,0.5,10,1
SR03920,18.0,Male,Student,7.5,7.5,9.0,4.0,-1.0,8.0,43.0,3.0,,0.0,10,1
SR02501,44.0,Male,Freelancer,5.5,6.0,7.0,2.5,5.0,,52.0,6.0,6.0,0.0,10,1
SR01466,21.0,Non-binary,Young Professional,9.0,6.5,6.0,4.5,4.0,5.0,23.0,6.0,7.0,1.0,7,0
SR02834,41.0,Female,Freelancer,6.5,,9.5,1.0,1.0,6.0,46.0,1.0,11.0,0.0,10,1
SR00116,75.0,Female,Retired,10.0,1.5,3.5,2.5,2.0,10.0,19.0,7.0,0.0,0.0,0,0
SR01822,36.0,Non-binary,Retired,10.0,,2.0,3.0,1.0,9.0,9.0,0.0,0.0,0.5,3,0
SR01495,42.0,Male,Young Professional,4.5,7.5,10.0,4.5,1.0,6.0,56.0,3.0,8.0,1.0,10,0
SR02402,38.0,Female,Business Owner,7.5,9.0,9.0,3.0,4.0,4.0,3.0,2.0,12.0,0.5,10,1
SR01233,38.0,Male,Young Professional,6.0,8.5,12.0,2.0,4.0,3.0,33.0,5.0,8.0,1.0,10,1
SR02662,19.0,Non-binary,Student,,7.0,9.0,5.0,3.0,5.0,59.0,4.0,8.0,1.0,10,1
SR04101,37.0,Non-binary,Teacher,9.5,,3.5,0.0,2.0,7.0,36.0,4.0,8.0,1.5,9,0
SR04574,55.0,Female,Teacher,9.0,4.5,5.5,3.0,2.0,8.0,37.0,2.0,8.0,2.0,10,1
SR01154,37.0,Female,Healthcare Worker,,5.5,8.0,0.5,2.0,5.0,24.0,2.0,10.0,0.0,6,0
SR03849,21.0,Female,Student,5.5,9.0,7.5,3.0,4.0,6.0,24.0,4.0,9.0,0.0,10,1
SR00058,52.0,Female,Healthcare Worker,4.5,4.0,5.5,2.5,2.0,10.0,20.0,4.0,12.0,1.5,10,1
SR04105,25.0,Non-binary,young professional,6.5,7.0,12.0,4.0,1.0,8.0,13.0,2.0,9.0,1.0,10,1
